gk,peng,poverty_to_expense_ratio,Cluster,daerah,jenis
305149.0,519008.99999999994,0.5879454884212028,0,PERDESAANPERKOTAAN,MAKANAN
317519.0,519008.99999999994,0.6117793718413361,0,PERDESAANPERKOTAAN,MAKANAN
329511.0,572808.0,0.5752555830225835,0,PERDESAANPERKOTAAN,MAKANAN
349523.0,572808.0,0.6101922459183531,0,PERDESAANPERKOTAAN,MAKANAN
88079.0,468197.99999999994,0.18812340078342923,4,PERKOTAAN,NONMAKANAN
89228.0,468197.99999999994,0.19057749071973823,4,PERKOTAAN,NONMAKANAN
90282.0,484096.0,0.18649606689582232,4,PERKOTAAN,NONMAKANAN
91586.0,484096.0,0.18918974748810152,4,PERKOTAAN,NONMAKANAN
75024.99999999999,277509.0,0.27035159220061333,3,PERDESAAN,NONMAKANAN
77352.0,277509.0,0.2787369058300812,3,PERDESAAN,NONMAKANAN
81287.0,297503.0,0.27323085817622006,3,PERDESAAN,NONMAKANAN
81410.0,297503.0,0.2736442993852163,3,PERDESAAN,NONMAKANAN
81028.0,365211.0,0.22186626361199416,2,PERDESAANPERKOTAAN,NONMAKANAN
82814.0,365211.0,0.22675658728789658,2,PERDESAANPERKOTAAN,NONMAKANAN
85675.0,385114.99999999994,0.22246601664437896,2,PERDESAANPERKOTAAN,NONMAKANAN
86345.0,385114.99999999994,0.2242057567220181,2,PERDESAANPERKOTAAN,NONMAKANAN
93866.0,493714.99999999994,0.19012183142096148,4,PERKOTAAN,NONMAKANAN
95428.0,493714.99999999994,0.19328559999189815,4,PERKOTAAN,NONMAKANAN
98281.0,568887.0,0.1727601439301654,4,PERKOTAAN,NONMAKANAN
99910.0,568887.0,0.17562363000033399,4,PERKOTAAN,NONMAKANAN
83518.0,320185.0,0.2608429501694333,3,PERDESAAN,NONMAKANAN
84946.0,320185.0,0.26530287177725376,3,PERDESAAN,NONMAKANAN
88642.0,381834.0,0.2321480014875574,3,PERDESAAN,NONMAKANAN
89496.0,381834.0,0.23438457549615802,3,PERDESAAN,NONMAKANAN
88618.0,405708.0,0.21842803198359412,2,PERDESAANPERKOTAAN,NONMAKANAN
90203.0,405708.0,0.2223347826515622,2,PERDESAANPERKOTAAN,NONMAKANAN
93582.0,477689.99999999994,0.19590529422847452,2,PERDESAANPERKOTAAN,NONMAKANAN
94827.00000000001,477689.99999999994,0.19851158701249763,2,PERDESAANPERKOTAAN,NONMAKANAN
102252.0,580605.0,0.17611284780530653,4,PERKOTAAN,NONMAKANAN
103546.0,580605.0,0.17834155751328357,4,PERKOTAAN,NONMAKANAN
106325.0,618738.0,0.1718417165262195,4,PERKOTAAN,NONMAKANAN
106941.0,618738.0,0.17283729138989362,4,PERKOTAAN,NONMAKANAN
92105.99999999999,388547.0,0.23705240292680166,3,PERDESAAN,NONMAKANAN
93750.0,388547.0,0.2412835512820843,3,PERDESAAN,NONMAKANAN
96035.00000000001,420783.0,0.228229277323466,3,PERDESAAN,NONMAKANAN
96317.0,420783.0,0.22889945648944943,3,PERDESAAN,NONMAKANAN
97304.99999999999,486981.99999999994,0.19981231339146005,2,PERDESAANPERKOTAAN,NONMAKANAN
98776.0,486981.99999999994,0.20283295891839945,2,PERDESAANPERKOTAAN,NONMAKANAN
101313.0,522314.0,0.19396952790849947,2,PERDESAANPERKOTAAN,NONMAKANAN
101780.99999999999,522314.0,0.19486554065179185,2,PERDESAANPERKOTAAN,NONMAKANAN
109458.0,629212.0,0.17396044576390787,4,PERKOTAAN,NONMAKANAN
110509.0,629212.0,0.17563078898685974,4,PERKOTAAN,NONMAKANAN
113940.0,653908.0,0.17424469497238143,4,PERKOTAAN,NONMAKANAN
119009.0,653908.0,0.18199654997339076,4,PERKOTAAN,NONMAKANAN
98245.0,422937.0,0.23229227993767393,3,PERDESAAN,NONMAKANAN
100578.0,422937.0,0.2378084679278474,3,PERDESAAN,NONMAKANAN
104259.0,433964.0,0.24024803900784394,3,PERDESAAN,NONMAKANAN
111294.0,433964.0,0.2564590611202773,3,PERDESAAN,NONMAKANAN
104044.0,529599.0,0.1964580748830719,2,PERDESAANPERKOTAAN,NONMAKANAN
105745.0,529599.0,0.19966993895381221,2,PERDESAANPERKOTAAN,NONMAKANAN
109322.0,548985.0,0.19913476688798418,2,PERDESAANPERKOTAAN,NONMAKANAN
115356.0,548985.0,0.21012595972567558,2,PERDESAANPERKOTAAN,NONMAKANAN
238042.0,385061.0,0.6181929616346501,1,PERKOTAAN,MAKANAN
249320.0,385061.0,0.6474818275545953,1,PERKOTAAN,MAKANAN
254284.0,466841.0,0.5446908047922098,1,PERKOTAAN,MAKANAN
257677.0,466841.0,0.5519588039610916,1,PERKOTAAN,MAKANAN
236342.0,325188.0,0.7267857362510302,5,PERDESAAN,MAKANAN
241725.0,325188.0,0.7433392376102439,5,PERDESAAN,MAKANAN
246960.0,364117.0,0.6782435316120917,5,PERDESAAN,MAKANAN
250244.0,364117.0,0.6872626106443808,5,PERDESAAN,MAKANAN
237473.0,365012.0,0.6505895696579839,0,PERDESAANPERKOTAAN,MAKANAN
246776.0,365012.0,0.6760764029675737,0,PERDESAANPERKOTAAN,MAKANAN
252284.0,434004.0,0.5812941816204459,0,PERDESAANPERKOTAAN,MAKANAN
255304.00000000003,434004.0,0.588252642832785,0,PERDESAANPERKOTAAN,MAKANAN
270924.0,524042.0,0.5169890962938085,1,PERKOTAAN,MAKANAN
290650.0,524042.0,0.5546311173531893,1,PERKOTAAN,MAKANAN
301252.0,569840.0,0.5286606766811737,1,PERKOTAAN,MAKANAN
305494.0,569840.0,0.5361048715428892,1,PERKOTAAN,MAKANAN
260248.0,410231.0,0.6343937927655394,5,PERDESAAN,MAKANAN
262952.0,410231.0,0.6409852010208882,5,PERDESAAN,MAKANAN
270706.0,418677.0,0.6465748058766065,5,PERDESAAN,MAKANAN
271414.0,418677.0,0.6482658469416758,5,PERDESAAN,MAKANAN
267500.0,490247.99999999994,0.5456422055775852,0,PERDESAANPERKOTAAN,MAKANAN
282639.0,490247.99999999994,0.5765224947373574,0,PERDESAANPERKOTAAN,MAKANAN
292472.0,529012.0,0.5528645853024128,0,PERDESAANPERKOTAAN,MAKANAN
296077.0,529012.0,0.559679175519648,0,PERDESAANPERKOTAAN,MAKANAN
323635.0,587031.9999999999,0.5513072541190259,1,PERKOTAAN,MAKANAN
338722.99999999994,587031.9999999999,0.5770094304910124,1,PERKOTAAN,MAKANAN
350054.99999999994,629172.0,0.556374091663329,1,PERKOTAAN,MAKANAN
350253.0,629172.0,0.5566887909824341,1,PERKOTAAN,MAKANAN
279124.0,436763.0,0.6390742805594797,5,PERDESAAN,MAKANAN
286565.0,436763.0,0.6561109800967573,5,PERDESAAN,MAKANAN
296144.0,444286.0,0.6665616292208172,5,PERDESAAN,MAKANAN
296654.0,444286.0,0.6677095384504576,5,PERDESAAN,MAKANAN
310947.0,546444.0,0.5690372663987526,0,PERDESAANPERKOTAAN,MAKANAN
322999.0,546444.0,0.5910925913725835,0,PERDESAANPERKOTAAN,MAKANAN
334461.0,579279.0,0.5773746329488899,0,PERDESAANPERKOTAAN,MAKANAN
335262.0,579279.0,0.5787573863371536,0,PERDESAANPERKOTAAN,MAKANAN
366206.00000000006,638605.0,0.5734468098433304,1,PERKOTAAN,MAKANAN
370047.0,638605.0,0.5794614824500278,1,PERKOTAAN,MAKANAN
392290.0,676491.0,0.5798894589876288,1,PERKOTAAN,MAKANAN
412821.0,676491.0,0.6102387171447957,1,PERKOTAAN,MAKANAN
304443.0,468580.99999999994,0.649712643064913,5,PERDESAAN,MAKANAN
325100.99999999994,468580.99999999994,0.6937989376436517,5,PERDESAAN,MAKANAN
338551.0,489284.99999999994,0.6919300612117681,5,PERDESAAN,MAKANAN
352689.0,489284.99999999994,0.7208252858763298,5,PERDESAAN,MAKANAN
350057.0,594622.0,0.5887050933197897,0,PERDESAANPERKOTAAN,MAKANAN
358285.0,594622.0,0.6025424555431854,0,PERDESAANPERKOTAAN,MAKANAN
378902.0,628844.0,0.6025373542563816,0,PERDESAANPERKOTAAN,MAKANAN
398363.0,628844.0,0.6334846162164225,0,PERDESAANPERKOTAAN,MAKANAN
109745.0,697510.0,0.15733824604665167,4,PERKOTAAN,NONMAKANAN
110150.0,697510.0,0.15791888288339953,4,PERKOTAAN,NONMAKANAN
110502.0,765698.0,0.14431538282717207,4,PERKOTAAN,NONMAKANAN
112832.0,765698.0,0.1473583579949275,4,PERKOTAAN,NONMAKANAN
75907.0,297594.0,0.25506898660591276,3,PERDESAAN,NONMAKANAN
82662.0,297594.0,0.2777676969293736,3,PERDESAAN,NONMAKANAN
84348.0,362964.0,0.23238668297682416,3,PERDESAAN,NONMAKANAN
86985.99999999999,362964.0,0.2396546213949593,3,PERDESAAN,NONMAKANAN
98413.0,563591.0,0.1746177635909729,2,PERDESAANPERKOTAAN,NONMAKANAN
100945.00000000001,563591.0,0.17911038323890907,2,PERDESAANPERKOTAAN,NONMAKANAN
101800.0,636958.0,0.1598221546789584,2,PERDESAANPERKOTAAN,NONMAKANAN
104865.0,636958.0,0.16463408890382097,2,PERDESAANPERKOTAAN,NONMAKANAN
114383.0,777961.0,0.14702922125916337,4,PERKOTAAN,NONMAKANAN
122981.0,777961.0,0.1580811891598679,4,PERKOTAAN,NONMAKANAN
125328.00000000001,904012.0,0.1386353278496303,4,PERKOTAAN,NONMAKANAN
126522.00000000001,904012.0,0.13995610677734366,4,PERKOTAAN,NONMAKANAN
87813.0,346740.0,0.2532531579858107,3,PERDESAAN,NONMAKANAN
89909.0,346740.0,0.2592980331083809,3,PERDESAAN,NONMAKANAN
95550.0,421354.99999999994,0.22676840194135586,3,PERDESAAN,NONMAKANAN
98190.99999999999,421354.99999999994,0.23303627582442354,3,PERDESAAN,NONMAKANAN
106508.0,649917.0,0.16387938767565705,2,PERDESAANPERKOTAAN,NONMAKANAN
113632.0,649917.0,0.17484078736207853,2,PERDESAANPERKOTAAN,NONMAKANAN
117272.0,773648.0,0.1515831489256096,2,PERDESAANPERKOTAAN,NONMAKANAN
118822.0,773648.0,0.15358664405517755,2,PERDESAANPERKOTAAN,NONMAKANAN
128992.00000000001,931711.0,0.13844636373296013,4,PERKOTAAN,NONMAKANAN
133943.0,931711.0,0.14376024325139447,4,PERKOTAAN,NONMAKANAN
137118.0,977178.0,0.14032039198590227,4,PERKOTAAN,NONMAKANAN
138208.0,977178.0,0.14143584894461397,4,PERKOTAAN,NONMAKANAN
99749.0,419189.0,0.23795710288199357,3,PERDESAAN,NONMAKANAN
106183.0,419189.0,0.25330578808127124,3,PERDESAAN,NONMAKANAN
107028.0,441772.0,0.24226976811567957,3,PERDESAAN,NONMAKANAN
107382.0,441772.0,0.24307108644278044,3,PERDESAAN,NONMAKANAN
121079.0,793280.0,0.1526308491327148,2,PERDESAANPERKOTAAN,NONMAKANAN
126486.00000000001,793280.0,0.1594468535699879,2,PERDESAANPERKOTAAN,NONMAKANAN
129019.00000000001,832692.0000000001,0.15494204339659803,2,PERDESAANPERKOTAAN,NONMAKANAN
130166.0,832692.0000000001,0.15631950348988582,2,PERDESAANPERKOTAAN,NONMAKANAN
140801.0,958089.0,0.14696025108314573,4,PERKOTAAN,NONMAKANAN
147305.0,958089.0,0.15374876446760166,4,PERKOTAAN,NONMAKANAN
151531.0,984701.0,0.1538852910680501,4,PERKOTAAN,NONMAKANAN
161093.99999999997,984701.0,0.1635968684910445,4,PERKOTAAN,NONMAKANAN
109797.0,436839.0,0.25134431678490243,3,PERDESAAN,NONMAKANAN
113311.0,436839.0,0.2593884703517772,3,PERDESAAN,NONMAKANAN
117032.0,461469.00000000006,0.2536075012622733,3,PERDESAAN,NONMAKANAN
128078.0,461469.00000000006,0.27754410372094335,3,PERDESAAN,NONMAKANAN
132798.0,823248.0,0.1613098361611568,2,PERDESAANPERKOTAAN,NONMAKANAN
138620.00000000003,823248.0,0.16838182418906575,2,PERDESAANPERKOTAAN,NONMAKANAN
142770.00000000003,851529.0,0.1676631095359054,2,PERDESAANPERKOTAAN,NONMAKANAN
152979.0,851529.0,0.17965213163615096,2,PERDESAANPERKOTAAN,NONMAKANAN
216139.0,427218.0,0.505922035120243,1,PERKOTAAN,MAKANAN
222168.0,427218.0,0.5200342682190358,1,PERKOTAAN,MAKANAN
225900.0,487167.0,0.46370135908220383,1,PERKOTAAN,MAKANAN
233471.99999999997,487167.0,0.47924428378769496,1,PERKOTAAN,MAKANAN
230565.0,338325.0,0.6814896918643316,5,PERDESAAN,MAKANAN
240911.0,338325.0,0.7120697554126949,5,PERDESAAN,MAKANAN
243839.99999999997,369547.0,0.6598348789193256,5,PERDESAAN,MAKANAN
246687.0,369547.0,0.6675389057413535,5,PERDESAAN,MAKANAN
223641.0,380993.0,0.5869950366542167,0,PERDESAANPERKOTAAN,MAKANAN
231914.0,380993.0,0.6087093463659438,0,PERDESAANPERKOTAAN,MAKANAN
236455.0,427191.0,0.5535111928856179,0,PERDESAANPERKOTAAN,MAKANAN
240180.0,427191.0,0.5622309458766688,0,PERDESAANPERKOTAAN,MAKANAN
246076.99999999997,532126.9999999999,0.4624403572831297,1,PERKOTAAN,MAKANAN
272645.0,532126.9999999999,0.5123682880214686,1,PERKOTAAN,MAKANAN
282265.0,562767.0,0.5015663676086195,1,PERKOTAAN,MAKANAN
296061.0,562767.0,0.5260809535740368,1,PERKOTAAN,MAKANAN
255319.00000000003,419399.0,0.6087735068514708,5,PERDESAAN,MAKANAN
260752.0,419399.0,0.6217277580537864,5,PERDESAAN,MAKANAN
272436.0,436818.0,0.6236830899825556,5,PERDESAAN,MAKANAN
279054.0,436818.0,0.6388335645509113,5,PERDESAAN,MAKANAN
250804.0,476860.99999999994,0.5259478128846771,0,PERDESAANPERKOTAAN,MAKANAN
266469.0,476860.99999999994,0.5587980564567033,0,PERDESAANPERKOTAAN,MAKANAN
277349.0,502759.99999999994,0.5516528761237967,0,PERDESAANPERKOTAAN,MAKANAN
287852.0,502759.99999999994,0.572543559551277,0,PERDESAANPERKOTAAN,MAKANAN
305759.0,554493.0,0.5514208475129533,1,PERKOTAAN,MAKANAN
310555.0,554493.0,0.5600701902458642,1,PERKOTAAN,MAKANAN
317234.0,573351.0,0.5532980669781687,1,PERKOTAAN,MAKANAN
317483.0,573351.0,0.5537323559215908,1,PERKOTAAN,MAKANAN
290587.0,443597.0,0.6550698043494433,5,PERDESAAN,MAKANAN
294266.0,443597.0,0.6633633681021287,5,PERDESAAN,MAKANAN
306255.0,462004.0,0.6628838711353149,5,PERDESAAN,MAKANAN
309418.0,462004.0,0.6697301322066476,5,PERDESAAN,MAKANAN
298341.0,502892.0,0.5932506383080264,0,PERDESAANPERKOTAAN,MAKANAN
302756.99999999994,502892.0,0.602031847792369,0,PERDESAANPERKOTAAN,MAKANAN
311891.0,521576.99999999994,0.5979769046564554,0,PERDESAANPERKOTAAN,MAKANAN
313653.0,521576.99999999994,0.601355121103883,0,PERDESAANPERKOTAAN,MAKANAN
328596.0,605457.0,0.5427239258939941,1,PERKOTAAN,MAKANAN
344429.0,605457.0,0.5688744204790761,1,PERKOTAAN,MAKANAN
354405.00000000006,640831.0,0.5530397249820935,1,PERKOTAAN,MAKANAN
374630.0,640831.0,0.5846003080375325,1,PERKOTAAN,MAKANAN
316010.0,500154.0,0.6318253977774846,5,PERDESAAN,MAKANAN
327215.0,500154.0,0.6542284976227322,5,PERDESAAN,MAKANAN
341452.0,551128.0,0.6195511750446357,5,PERDESAAN,MAKANAN
361913.0,551128.0,0.6566768518384114,5,PERDESAAN,MAKANAN
322671.0,557790.0,0.5784811488194482,0,PERDESAANPERKOTAAN,MAKANAN
336315.0,557790.0,0.6029419674070887,0,PERDESAANPERKOTAAN,MAKANAN
348399.0,600847.0,0.5798464500946164,0,PERDESAANPERKOTAAN,MAKANAN
368771.0,600847.0,0.6137519202059759,0,PERDESAANPERKOTAAN,MAKANAN
88779.0,604896.0,0.14676737819393748,4,PERKOTAAN,NONMAKANAN
92152.0,604896.0,0.15234354335290695,4,PERKOTAAN,NONMAKANAN
93762.0,587522.0,0.15958891752138643,4,PERKOTAAN,NONMAKANAN
95769.0,587522.0,0.1630049598142708,4,PERKOTAAN,NONMAKANAN
74839.0,306017.0,0.2445583088521226,3,PERDESAAN,NONMAKANAN
77532.0,306017.0,0.25335847354885516,3,PERDESAAN,NONMAKANAN
79939.0,304534.0,0.2624961416459246,3,PERDESAAN,NONMAKANAN
82159.0,304534.0,0.26978596806924676,3,PERDESAAN,NONMAKANAN
81530.00000000001,449479.0,0.18138778452385984,2,PERDESAANPERKOTAAN,NONMAKANAN
84549.0,449479.0,0.18810444981856772,2,PERDESAANPERKOTAAN,NONMAKANAN
85307.0,443221.0,0.1924705733708466,2,PERDESAANPERKOTAAN,NONMAKANAN
88992.0,443221.0,0.20078471011075738,2,PERDESAANPERKOTAAN,NONMAKANAN
98086.0,613460.0,0.15988980536628306,4,PERKOTAAN,NONMAKANAN
99941.0,613460.0,0.16291363740097153,4,PERKOTAAN,NONMAKANAN
102744.0,650783.9999999999,0.15787726803363328,4,PERKOTAAN,NONMAKANAN
103272.0,650783.9999999999,0.15868859713822098,4,PERKOTAAN,NONMAKANAN
84217.99999999999,304398.0,0.27667067457736255,3,PERDESAAN,NONMAKANAN
87245.00000000001,304398.0,0.28661489234489057,3,PERDESAAN,NONMAKANAN
89057.0,341262.00000000006,0.26096371702680055,3,PERDESAAN,NONMAKANAN
89738.0,341262.00000000006,0.2629592512497729,3,PERDESAAN,NONMAKANAN
91287.0,461938.99999999994,0.19761700137896995,2,PERDESAANPERKOTAAN,NONMAKANAN
93833.0,461938.99999999994,0.20312855160529852,2,PERDESAANPERKOTAAN,NONMAKANAN
96225.0,503316.0,0.19118208044250531,2,PERDESAANPERKOTAAN,NONMAKANAN
96897.0,503316.0,0.19251722575876784,2,PERDESAANPERKOTAAN,NONMAKANAN
105971.0,675010.0,0.156991748270396,4,PERKOTAAN,NONMAKANAN
108014.0,675010.0,0.16001837009822076,4,PERKOTAAN,NONMAKANAN
110942.00000000001,681482.0,0.1627952022210418,4,PERKOTAAN,NONMAKANAN
111109.0,681482.0,0.16304025638241362,4,PERKOTAAN,NONMAKANAN
91740.0,370427.0,0.24766013276570015,3,PERDESAAN,NONMAKANAN
93809.0,370427.0,0.25324557875100895,3,PERDESAAN,NONMAKANAN
96247.0,383238.0,0.2511415882558619,3,PERDESAAN,NONMAKANAN
96788.0,383238.0,0.2525532436762534,3,PERDESAAN,NONMAKANAN
99346.0,533284.0,0.18629098191582721,2,PERDESAANPERKOTAAN,NONMAKANAN
101415.0,533284.0,0.1901707157912107,2,PERDESAANPERKOTAAN,NONMAKANAN
104110.0,542804.0,0.19180035519266622,2,PERDESAANPERKOTAAN,NONMAKANAN
104574.0,542804.0,0.19265517571720178,2,PERDESAANPERKOTAAN,NONMAKANAN
113113.0,691588.0,0.1635554694413437,4,PERKOTAAN,NONMAKANAN
115011.0,691588.0,0.16629987796202364,4,PERKOTAAN,NONMAKANAN
118612.0,693987.0,0.17091386438074488,4,PERKOTAAN,NONMAKANAN
125138.99999999999,693987.0,0.1803189396919539,4,PERKOTAAN,NONMAKANAN
98419.0,390312.0,0.2521546865072045,3,PERDESAAN,NONMAKANAN
101242.0,390312.0,0.2593873619053475,3,PERDESAAN,NONMAKANAN
104924.0,403015.0,0.2603476297408285,3,PERDESAAN,NONMAKANAN
111568.0,403015.0,0.276833368485044,3,PERDESAAN,NONMAKANAN
106462.0,555211.0,0.1917505236747831,2,PERDESAANPERKOTAAN,NONMAKANAN
108825.0,555211.0,0.1960065632705404,2,PERDESAANPERKOTAAN,NONMAKANAN
112510.0,564289.9999999999,0.1993832958230697,2,PERDESAANPERKOTAAN,NONMAKANAN
119136.00000000001,564289.9999999999,0.2111254851228978,2,PERDESAANPERKOTAAN,NONMAKANAN
235211.0,526736.9999999999,0.44654353121197105,1,PERKOTAAN,MAKANAN
248503.0,526736.9999999999,0.47177813595779305,1,PERKOTAAN,MAKANAN
256536.0,578602.0,0.4433721279912617,1,PERKOTAAN,MAKANAN
261285.0,578602.0,0.4515798424478311,1,PERKOTAAN,MAKANAN
241250.0,392046.0,0.6153614626855012,5,PERDESAAN,MAKANAN
254860.0,392046.0,0.6500767767047745,5,PERDESAAN,MAKANAN
262861.0,429913.00000000006,0.6114283587609586,5,PERDESAAN,MAKANAN
264755.0,429913.00000000006,0.6158339012777003,5,PERDESAAN,MAKANAN
237129.00000000003,483955.99999999994,0.4899804940945044,0,PERDESAANPERKOTAAN,MAKANAN
250522.0,483955.99999999994,0.5176544975163031,0,PERDESAANPERKOTAAN,MAKANAN
261057.0,532388.9999999999,0.4903501011478449,0,PERDESAANPERKOTAAN,MAKANAN
262442.0,532388.9999999999,0.4929515823955791,0,PERDESAANPERKOTAAN,MAKANAN
271750.0,681921.0,0.3985065718756278,1,PERKOTAAN,MAKANAN
292643.0,681921.0,0.429145018264579,1,PERKOTAAN,MAKANAN
316088.99999999994,722162.0,0.43769818960288687,1,PERKOTAAN,MAKANAN
331095.0,722162.0,0.45847746073595674,1,PERKOTAAN,MAKANAN
274157.0,486515.0,0.5635119163849007,5,PERDESAAN,MAKANAN
279609.0,486515.0,0.5747181484640761,5,PERDESAAN,MAKANAN
293446.0,551678.0,0.5319153564216808,5,PERDESAAN,MAKANAN
301349.0,551678.0,0.5462407418820399,5,PERDESAAN,MAKANAN
272551.0,623084.0,0.4374225626079309,0,PERDESAANPERKOTAAN,MAKANAN
288655.0,623084.0,0.4632681949785262,0,PERDESAANPERKOTAAN,MAKANAN
308915.0,672917.0,0.45906850324780024,0,PERDESAANPERKOTAAN,MAKANAN
322255.0,672917.0,0.47889264203460463,0,PERDESAANPERKOTAAN,MAKANAN
344073.0,755744.0,0.45527718380827376,1,PERKOTAAN,MAKANAN
358473.0,755744.0,0.47433125502815765,1,PERKOTAAN,MAKANAN
374474.0,809917.0000000001,0.4623609579747061,1,PERKOTAAN,MAKANAN
376950.0,809917.0000000001,0.46541806135690444,1,PERKOTAAN,MAKANAN
304403.00000000006,568904.0,0.5350691856622558,5,PERDESAAN,MAKANAN
323479.0,568904.0,0.5686003262413342,5,PERDESAAN,MAKANAN
342546.0,621779.0,0.5509127841242628,5,PERDESAAN,MAKANAN
355550.0,621779.0,0.5718269674594992,5,PERDESAAN,MAKANAN
331601.0,702322.0,0.47214952685520317,0,PERDESAANPERKOTAAN,MAKANAN
347367.99999999994,702322.0,0.4945993433211547,0,PERDESAANPERKOTAAN,MAKANAN
364725.0,756673.0,0.4820113840456843,0,PERDESAANPERKOTAAN,MAKANAN
370293.0,756673.0,0.4893699127628447,0,PERDESAANPERKOTAAN,MAKANAN
390893.0,789595.9999999999,0.4950544328998628,1,PERKOTAAN,MAKANAN
405526.0,789595.9999999999,0.5135866949680596,1,PERKOTAAN,MAKANAN
421343.00000000006,867898.0,0.4854752517000846,1,PERKOTAAN,MAKANAN
444996.0,867898.0,0.512728454265363,1,PERKOTAAN,MAKANAN
364081.0,632206.0,0.5758898207229922,5,PERDESAAN,MAKANAN
369466.0,632206.0,0.5844076139739263,5,PERDESAAN,MAKANAN
387733.0,717509.0,0.5403876467054769,5,PERDESAAN,MAKANAN
400849.0,717509.0,0.5586675567832599,5,PERDESAAN,MAKANAN
382584.0,744893.0,0.5136093371799708,0,PERDESAANPERKOTAAN,MAKANAN
395258.0,744893.0,0.5306238614136527,0,PERDESAANPERKOTAAN,MAKANAN
412182.00000000006,830110.0,0.49653901290190455,0,PERDESAANPERKOTAAN,MAKANAN
433368.0,830110.0,0.5220609316837528,0,PERDESAANPERKOTAAN,MAKANAN
109643.0,677002.0,0.16195373130360027,4,PERKOTAAN,NONMAKANAN
117170.0,677002.0,0.17307186684825154,4,PERKOTAAN,NONMAKANAN
120516.0,740307.0,0.16279192281040164,4,PERKOTAAN,NONMAKANAN
121618.0,740307.0,0.1642804944435214,4,PERKOTAAN,NONMAKANAN
77246.99999999999,272081.0,0.2839117762725071,3,PERDESAAN,NONMAKANAN
81732.0,272081.0,0.3003958380041238,3,PERDESAAN,NONMAKANAN
84904.0,298101.0,0.2848162200059711,3,PERDESAAN,NONMAKANAN
86952.0,298101.0,0.2916863747521813,3,PERDESAAN,NONMAKANAN
99354.0,548390.0,0.1811739820200952,2,PERDESAANPERKOTAAN,NONMAKANAN
105914.0,548390.0,0.19313627163150313,2,PERDESAANPERKOTAAN,NONMAKANAN
106892.0,602867.0,0.17730610565846197,2,PERDESAANPERKOTAAN,NONMAKANAN
110923.0,602867.0,0.18399248922233263,2,PERDESAANPERKOTAAN,NONMAKANAN
124857.00000000001,768846.0,0.1623953301441381,4,PERKOTAAN,NONMAKANAN
128495.00000000001,768846.0,0.16712709697390635,4,PERKOTAAN,NONMAKANAN
132429.0,860591.0,0.1538814605311931,4,PERKOTAAN,NONMAKANAN
137476.0,860591.0,0.15974603499223208,4,PERKOTAAN,NONMAKANAN
89431.0,304026.0,0.29415576299395446,3,PERDESAAN,NONMAKANAN
93430.0,304026.0,0.307309243288403,3,PERDESAAN,NONMAKANAN
96862.0,344889.00000000006,0.2808497806540655,3,PERDESAAN,NONMAKANAN
104616.0,344889.00000000006,0.30333237650374467,3,PERDESAAN,NONMAKANAN
114201.0,628887.0,0.1815922415314675,2,PERDESAANPERKOTAAN,NONMAKANAN
118333.0,628887.0,0.18816257928689892,2,PERDESAANPERKOTAAN,NONMAKANAN
122153.0,711628.0,0.17165288605844628,2,PERDESAANPERKOTAAN,NONMAKANAN
127852.0,711628.0,0.17966128370440737,2,PERDESAANPERKOTAAN,NONMAKANAN
140545.0,857116.0,0.16397430452820855,4,PERKOTAAN,NONMAKANAN
148725.0,857116.0,0.17351793689535605,4,PERKOTAAN,NONMAKANAN
153303.0,890708.0,0.17211364442668078,4,PERKOTAAN,NONMAKANAN
155147.0,890708.0,0.17418390763302902,4,PERKOTAAN,NONMAKANAN
107604.0,391762.0,0.2746667619626202,3,PERDESAAN,NONMAKANAN
110445.0,391762.0,0.2819186138522879,3,PERDESAAN,NONMAKANAN
118175.0,430162.0,0.27472208144838456,3,PERDESAAN,NONMAKANAN
118937.0,430162.0,0.2764935070973261,3,PERDESAAN,NONMAKANAN
131126.0,724059.0,0.1810985016414408,2,PERDESAANPERKOTAAN,NONMAKANAN
137728.0,724059.0,0.19021654312701036,2,PERDESAANPERKOTAAN,NONMAKANAN
143367.00000000003,760370.0,0.18854899588358298,2,PERDESAANPERKOTAAN,NONMAKANAN
144818.0,760370.0,0.19045727737811854,2,PERDESAANPERKOTAAN,NONMAKANAN
158218.0,902648.0,0.1752820590086058,4,PERKOTAAN,NONMAKANAN
161474.0,902648.0,0.17888922370625093,4,PERKOTAAN,NONMAKANAN
166426.0,908923.0,0.1831024190167924,4,PERKOTAAN,NONMAKANAN
172532.0,908923.0,0.1898202598019854,4,PERKOTAAN,NONMAKANAN
121444.0,422823.0,0.28722183987153016,3,PERDESAAN,NONMAKANAN
127748.00000000001,422823.0,0.3021311518058384,3,PERDESAAN,NONMAKANAN
133579.00000000003,433478.0,0.3081563539556794,3,PERDESAAN,NONMAKANAN
144108.0,433478.0,0.3324459372794006,3,PERDESAAN,NONMAKANAN
147779.00000000003,766363.0,0.19283159547107573,2,PERDESAANPERKOTAAN,NONMAKANAN
152224.99999999997,766363.0,0.19863302377593908,2,PERDESAANPERKOTAAN,NONMAKANAN
158185.0,789460.0000000001,0.20037113976642262,2,PERDESAANPERKOTAAN,NONMAKANAN
165380.0,789460.0000000001,0.20948496440604972,2,PERDESAANPERKOTAAN,NONMAKANAN
226679.0,441921.0,0.5129400956279516,1,PERKOTAAN,MAKANAN
231680.0,441921.0,0.5242565978987195,1,PERKOTAAN,MAKANAN
237834.99999999997,495437.0,0.4800509449233707,1,PERKOTAAN,MAKANAN
